alert_type,ticker,price,timestamp,date,time,channel
call,LLY,771.12,2025-09-17T14:10:05.594000+00:00,2025-09-17,14:10:05,pro-account-alerts
exit,LMT,474.13,2025-09-17T14:10:32.487000+00:00,2025-09-17,14:10:32,asumasnam-alerts
exit,APP,599.3,2025-09-17T14:30:08.078000+00:00,2025-09-17,14:30:08,pro-account-alerts
exit,CVX,160.14,2025-09-17T14:35:02.486000+00:00,2025-09-17,14:35:02,asumasnam-alerts
call,LLY,772.31,2025-09-17T14:35:12.715000+00:00,2025-09-17,14:35:12,pro-account-alerts
call,BRK,494.05,2025-09-17T14:40:03.649000+00:00,2025-09-17,14:40:03,pro-account-alerts
call,LLY,774.0,2025-09-17T14:40:03.807000+00:00,2025-09-17,14:40:03,pro-account-alerts
call,LLY,776.36,2025-09-17T14:45:04.742000+00:00,2025-09-17,14:45:04,pro-account-alerts
exit,UNH,339.63,2025-09-17T14:45:06.808000+00:00,2025-09-17,14:45:06,pro-account-alerts
exit,BRK,493.39,2025-09-17T15:15:26.449000+00:00,2025-09-17,15:15:26,pro-account-alerts
call,CAT,449.09,2025-09-17T15:20:03.261000+00:00,2025-09-17,15:20:03,asumasnam-alerts
call,ULTA,530.48,2025-09-17T15:21:00.341000+00:00,2025-09-17,15:21:00,asumasnam-alerts
exit,COIN,321.76,2025-09-17T15:25:00.704000+00:00,2025-09-17,15:25:00,pro-account-alerts
exit,AVGO,348.03,2025-09-17T15:25:02.320000+00:00,2025-09-17,15:25:02,pro-account-alerts
exit,SPY,658.941,2025-09-17T15:30:01.489000+00:00,2025-09-17,15:30:01,expert-spx-alerts
exit,SPX,6597.43,2025-09-17T15:30:01.641000+00:00,2025-09-17,15:30:01,expert-spx-alerts
exit,LLY,770.96,2025-09-17T15:30:04.209000+00:00,2025-09-17,15:30:04,pro-account-alerts
exit,ULTA,528.25,2025-09-17T15:41:00.228000+00:00,2025-09-17,15:41:00,asumasnam-alerts
exit,DE,469.75,2025-09-17T15:50:26.090000+00:00,2025-09-17,15:50:26,pro-account-alerts
exit,OKLO,93.82,2025-09-17T15:55:03.270000+00:00,2025-09-17,15:55:03,asumasnam-alerts
call,CAT,450.11,2025-09-17T15:55:04.996000+00:00,2025-09-17,15:55:04,asumasnam-alerts
call,BRK,495.33,2025-09-17T16:00:14.642000+00:00,2025-09-17,16:00:14,pro-account-alerts
exit,CAT,449.14,2025-09-17T16:10:17.574000+00:00,2025-09-17,16:10:17,asumasnam-alerts
exit,BRK,494.21,2025-09-17T16:20:28.922000+00:00,2025-09-17,16:20:28,pro-account-alerts
call,GOOGL,248.84,2025-09-17T16:25:03.667000+00:00,2025-09-17,16:25:03,pro-account-alerts
exit,CVX,159.67,2025-09-17T16:25:06.815000+00:00,2025-09-17,16:25:06,asumasnam-alerts
exit,NDX,24147.3731,2025-09-17T16:50:02.660000+00:00,2025-09-17,16:50:02,expert-spx-alerts
exit,MSFT,508.11,2025-09-17T17:00:11.007000+00:00,2025-09-17,17:00:11,pro-account-alerts
exit,GOOGL,248.05,2025-09-17T17:05:01.281000+00:00,2025-09-17,17:05:01,pro-account-alerts
exit,ULTA,529.37,2025-09-17T17:21:00.367000+00:00,2025-09-17,17:21:00,asumasnam-alerts
exit,GE,289.0,2025-09-17T17:30:10.134000+00:00,2025-09-17,17:30:10,asumasnam-alerts
exit,LLY,762.88,2025-09-17T17:45:10.914000+00:00,2025-09-17,17:45:10,pro-account-alerts
exit,CAT,447.11,2025-09-17T17:45:16.980000+00:00,2025-09-17,17:45:16,asumasnam-alerts
exit,ORCL,299.29,2025-09-17T17:50:01.764000+00:00,2025-09-17,17:50:01,asumasnam-alerts
call,SPY,661.61,2025-09-17T18:05:02.083000+00:00,2025-09-17,18:05:02,expert-spx-alerts
call,SPX,6623.17,2025-09-17T18:05:02.099000+00:00,2025-09-17,18:05:02,expert-spx-alerts
call,OKLO,94.9,2025-09-17T18:05:09.849000+00:00,2025-09-17,18:05:09,asumasnam-alerts
exit,AVGO,344.78,2025-09-17T18:10:01.138000+00:00,2025-09-17,18:10:01,pro-account-alerts
exit,MSFT,508.0,2025-09-17T18:10:03.253000+00:00,2025-09-17,18:10:03,pro-account-alerts
exit,SPY,657.84,2025-09-17T18:15:01.007000+00:00,2025-09-17,18:15:01,expert-spx-alerts
exit,UNH,340.62,2025-09-17T18:15:05.538000+00:00,2025-09-17,18:15:05,pro-account-alerts
exit,COIN,315.5,2025-09-17T18:15:06.677000+00:00,2025-09-17,18:15:06,pro-account-alerts
exit,APP,589.71,2025-09-17T18:15:07.663000+00:00,2025-09-17,18:15:07,pro-account-alerts
exit,AMZN,230.71,2025-09-17T18:15:10.075000+00:00,2025-09-17,18:15:10,asumasnam-alerts
exit,GOOGL,246.64,2025-09-17T18:15:10.609000+00:00,2025-09-17,18:15:10,pro-account-alerts
exit,SPX,6587.21,2025-09-17T18:15:11.509000+00:00,2025-09-17,18:15:11,expert-spx-alerts
call,BRK,495.6,2025-09-17T18:15:11.809000+00:00,2025-09-17,18:15:11,pro-account-alerts
exit,OKLO,90.23,2025-09-17T18:15:12.304000+00:00,2025-09-17,18:15:12,asumasnam-alerts
exit,LMT,474.31,2025-09-17T18:20:04.400000+00:00,2025-09-17,18:20:04,asumasnam-alerts
exit,NDX,24075.7088,2025-09-17T18:30:08.068000+00:00,2025-09-17,18:30:08,expert-spx-alerts
call,APP,599.3,2025-09-17T18:30:13.158000+00:00,2025-09-17,18:30:13,pro-account-alerts
exit,LLY,762.5,2025-09-17T18:40:16.490000+00:00,2025-09-17,18:40:16,pro-account-alerts
exit,BRK,493.31,2025-09-17T18:40:17.424000+00:00,2025-09-17,18:40:17,pro-account-alerts
exit,ULTA,528.31,2025-09-17T18:46:00.406000+00:00,2025-09-17,18:46:00,asumasnam-alerts
exit,CAT,445.18,2025-09-17T18:55:04.194000+00:00,2025-09-17,18:55:04,asumasnam-alerts
exit,CVX,159.11,2025-09-17T18:55:09.258000+00:00,2025-09-17,18:55:09,asumasnam-alerts
call,APP,603.59,2025-09-17T19:00:11.917000+00:00,2025-09-17,19:00:11,pro-account-alerts
call,APP,608.29,2025-09-17T19:05:04.301000+00:00,2025-09-17,19:05:04,pro-account-alerts
call,APP,610.17,2025-09-17T19:10:04.859000+00:00,2025-09-17,19:10:04,pro-account-alerts
call,MSFT,510.88,2025-09-17T19:25:01.236000+00:00,2025-09-17,19:25:01,pro-account-alerts
call,TSLA,427.13,2025-09-17T19:30:02.705000+00:00,2025-09-17,19:30:02,asumasnam-alerts
call,NDX,24277.1381,2025-09-17T19:45:04.962000+00:00,2025-09-17,19:45:04,expert-spx-alerts
exit,APP,608.25,2025-09-17T19:50:03.464000+00:00,2025-09-17,19:50:03,pro-account-alerts
exit,GOOGL,249.625,2025-09-17T19:55:01.342000+00:00,2025-09-17,19:55:01,pro-account-alerts
call,UNH,341.6,2025-09-17T20:00:01.381000+00:00,2025-09-17,20:00:01,pro-account-alerts
exit,GE,289.62,2025-09-17T20:01:02.374000+00:00,2025-09-17,20:01:02,asumasnam-alerts
exit,OKLO,95.24,2025-09-17T20:01:03.453000+00:00,2025-09-17,20:01:03,asumasnam-alerts
call,SPY,661.99,2025-09-18T13:35:01.648000+00:00,2025-09-18,13:35:01,expert-spx-alerts
exit,BRK,491.34,2025-09-18T13:35:02.802000+00:00,2025-09-18,13:35:02,pro-account-alerts
exit,ORCL,297.34,2025-09-18T13:35:03.052000+00:00,2025-09-18,13:35:03,asumasnam-alerts
exit,UNH,340.66,2025-09-18T13:35:03.341000+00:00,2025-09-18,13:35:03,pro-account-alerts
exit,TSM,259.64,2025-09-18T13:35:03.754000+00:00,2025-09-18,13:35:03,asumasnam-alerts
call,COIN,327.88,2025-09-18T13:35:04.777000+00:00,2025-09-18,13:35:04,pro-account-alerts
call,SPX,6629.31,2025-09-18T13:35:08.678000+00:00,2025-09-18,13:35:08,expert-spx-alerts
exit,LMT,470.28,2025-09-18T13:35:11.428000+00:00,2025-09-18,13:35:11,asumasnam-alerts
exit,AMZN,229.6,2025-09-18T13:40:00.503000+00:00,2025-09-18,13:40:00,asumasnam-alerts
call,LLY,770.23,2025-09-18T13:40:05.540000+00:00,2025-09-18,13:40:05,pro-account-alerts
call,GE,293.33,2025-09-18T13:45:02.905000+00:00,2025-09-18,13:45:02,asumasnam-alerts
call,APP,624.12,2025-09-18T13:45:03.180000+00:00,2025-09-18,13:45:03,pro-account-alerts
exit,AVGO,344.64,2025-09-18T13:45:05.681000+00:00,2025-09-18,13:45:05,pro-account-alerts
exit,COST,956.5,2025-09-18T13:45:05.693000+00:00,2025-09-18,13:45:05,asumasnam-alerts
call,APP,628.75,2025-09-18T13:50:03.760000+00:00,2025-09-18,13:50:03,pro-account-alerts
call,NDX,24445.5812,2025-09-18T13:50:05.079000+00:00,2025-09-18,13:50:05,expert-spx-alerts
call,CAT,453.32,2025-09-18T13:50:10.050000+00:00,2025-09-18,13:50:10,asumasnam-alerts
call,UNH,342.9,2025-09-18T14:00:14.130000+00:00,2025-09-18,14:00:14,pro-account-alerts
call,SPX,6636.02,2025-09-18T14:05:03.972000+00:00,2025-09-18,14:05:03,expert-spx-alerts
call,APP,629.8,2025-09-18T14:05:04.112000+00:00,2025-09-18,14:05:04,pro-account-alerts
call,SPY,663.5,2025-09-18T14:10:01.535000+00:00,2025-09-18,14:10:01,expert-spx-alerts
call,COIN,329.89,2025-09-18T14:10:01.725000+00:00,2025-09-18,14:10:01,pro-account-alerts
call,SPX,6642.92,2025-09-18T14:10:03.579000+00:00,2025-09-18,14:10:03,expert-spx-alerts
call,DE,471.35,2025-09-18T14:10:03.585000+00:00,2025-09-18,14:10:03,pro-account-alerts
call,UNH,344.12,2025-09-18T14:10:04.494000+00:00,2025-09-18,14:10:04,pro-account-alerts
call,CAT,454.64,2025-09-18T14:10:08.014000+00:00,2025-09-18,14:10:08,asumasnam-alerts
call,BRK,494.48,2025-09-18T14:15:02.188000+00:00,2025-09-18,14:15:02,pro-account-alerts
call,SPX,6644.14,2025-09-18T14:15:02.529000+00:00,2025-09-18,14:15:02,expert-spx-alerts
call,COIN,332.93,2025-09-18T14:15:07.964000+00:00,2025-09-18,14:15:07,pro-account-alerts
call,OKLO,101.15,2025-09-18T14:15:08.259000+00:00,2025-09-18,14:15:08,asumasnam-alerts
call,CAT,455.9,2025-09-18T14:15:08.528000+00:00,2025-09-18,14:15:08,asumasnam-alerts
call,GE,294.63,2025-09-18T14:15:10.410000+00:00,2025-09-18,14:15:10,asumasnam-alerts
call,DE,472.38,2025-09-18T14:15:11.814000+00:00,2025-09-18,14:15:11,pro-account-alerts
call,SPX,6649.18,2025-09-18T14:20:04.201000+00:00,2025-09-18,14:20:04,expert-spx-alerts
call,NDX,24465.0362,2025-09-18T14:20:04.284000+00:00,2025-09-18,14:20:04,expert-spx-alerts
call,CAT,457.97,2025-09-18T14:20:13.165000+00:00,2025-09-18,14:20:13,asumasnam-alerts
call,DE,473.89,2025-09-18T14:20:17.741000+00:00,2025-09-18,14:20:17,pro-account-alerts
call,COIN,335.43,2025-09-18T14:25:00.460000+00:00,2025-09-18,14:25:00,pro-account-alerts
call,CAT,459.14,2025-09-18T14:25:00.534000+00:00,2025-09-18,14:25:00,asumasnam-alerts
call,NDX,24490.7227,2025-09-18T14:25:03.210000+00:00,2025-09-18,14:25:03,expert-spx-alerts
call,DE,475.27,2025-09-18T14:25:10.831000+00:00,2025-09-18,14:25:10,pro-account-alerts
call,SPX,6652.61,2025-09-18T14:30:04.464000+00:00,2025-09-18,14:30:04,expert-spx-alerts
call,COIN,337.27,2025-09-18T14:30:05.967000+00:00,2025-09-18,14:30:05,pro-account-alerts
call,TSLA,428.94,2025-09-18T14:30:06.823000+00:00,2025-09-18,14:30:06,asumasnam-alerts
call,ULTA,534.75,2025-09-18T14:30:09.657000+00:00,2025-09-18,14:30:09,asumasnam-alerts
exit,OKLO,99.99,2025-09-18T14:30:11.957000+00:00,2025-09-18,14:30:11,asumasnam-alerts
call,COIN,338.51,2025-09-18T14:35:01.224000+00:00,2025-09-18,14:35:01,pro-account-alerts
call,NDX,24509.4259,2025-09-18T14:35:02.376000+00:00,2025-09-18,14:35:02,expert-spx-alerts
call,MSFT,512.39,2025-09-18T14:35:02.610000+00:00,2025-09-18,14:35:02,pro-account-alerts
call,ULTA,535.84,2025-09-18T14:35:13.583000+00:00,2025-09-18,14:35:13,asumasnam-alerts
exit,BRK,493.38,2025-09-18T14:35:22+00:00,2025-09-18,14:35:22,pro-account-alerts
call,CAT,460.71,2025-09-18T14:40:03.123000+00:00,2025-09-18,14:40:03,asumasnam-alerts
call,NDX,24529.6427,2025-09-18T14:45:04.536000+00:00,2025-09-18,14:45:04,expert-spx-alerts
exit,SPY,662.88,2025-09-18T14:55:01.311000+00:00,2025-09-18,14:55:01,expert-spx-alerts
exit,SPX,6637.42,2025-09-18T14:55:01.397000+00:00,2025-09-18,14:55:01,expert-spx-alerts
call,COIN,339.77,2025-09-18T14:55:01.611000+00:00,2025-09-18,14:55:01,pro-account-alerts
exit,MSFT,510.53,2025-09-18T14:55:02.854000+00:00,2025-09-18,14:55:02,pro-account-alerts
call,COIN,341.18,2025-09-18T15:00:03.723000+00:00,2025-09-18,15:00:03,pro-account-alerts
exit,UNH,342.66,2025-09-18T15:00:13.003000+00:00,2025-09-18,15:00:13,pro-account-alerts
call,APP,630.83,2025-09-18T15:05:00.356000+00:00,2025-09-18,15:05:00,pro-account-alerts
call,TSM,266.94,2025-09-18T15:05:01.995000+00:00,2025-09-18,15:05:01,asumasnam-alerts
call,COIN,345.4,2025-09-18T15:10:01.916000+00:00,2025-09-18,15:10:01,pro-account-alerts
call,APP,631.86,2025-09-18T15:10:06.373000+00:00,2025-09-18,15:10:06,pro-account-alerts
call,GE,295.87,2025-09-18T15:20:01.771000+00:00,2025-09-18,15:20:01,asumasnam-alerts
call,TSM,268.26,2025-09-18T15:20:03.962000+00:00,2025-09-18,15:20:03,asumasnam-alerts
call,OKLO,103.71,2025-09-18T15:20:04.836000+00:00,2025-09-18,15:20:04,asumasnam-alerts
exit,APP,628.01,2025-09-18T15:25:03.722000+00:00,2025-09-18,15:25:03,pro-account-alerts
exit,TSM,266.75,2025-09-18T15:25:04.482000+00:00,2025-09-18,15:25:04,asumasnam-alerts
exit,TSLA,424.74,2025-09-18T15:30:02.590000+00:00,2025-09-18,15:30:02,asumasnam-alerts
call,AMZN,232.78,2025-09-18T15:30:08.404000+00:00,2025-09-18,15:30:08,asumasnam-alerts
call,NDX,24549.4116,2025-09-18T15:35:02.535000+00:00,2025-09-18,15:35:02,expert-spx-alerts
call,OKLO,105.25,2025-09-18T15:40:02.714000+00:00,2025-09-18,15:40:02,asumasnam-alerts
call,COIN,346.55,2025-09-18T15:50:03.612000+00:00,2025-09-18,15:50:03,pro-account-alerts
exit,GE,293.99,2025-09-18T15:55:16.780000+00:00,2025-09-18,15:55:16,asumasnam-alerts
exit,AMZN,232.19,2025-09-18T16:00:10.115000+00:00,2025-09-18,16:00:10,asumasnam-alerts
exit,BRK,491.39,2025-09-18T16:00:14.859000+00:00,2025-09-18,16:00:14,pro-account-alerts
exit,NDX,24484.6945,2025-09-18T16:10:02.774000+00:00,2025-09-18,16:10:02,expert-spx-alerts
call,OKLO,106.38,2025-09-18T16:10:03.218000+00:00,2025-09-18,16:10:03,asumasnam-alerts
exit,COIN,345.26,2025-09-18T16:10:04.013000+00:00,2025-09-18,16:10:04,pro-account-alerts
call,SPX,6639.96,2025-09-18T16:20:00.672000+00:00,2025-09-18,16:20:00,expert-spx-alerts
call,SPX,6641.35,2025-09-18T16:25:00.774000+00:00,2025-09-18,16:25:00,expert-spx-alerts
call,CAT,462.4,2025-09-18T16:25:01.586000+00:00,2025-09-18,16:25:01,asumasnam-alerts
call,SPY,663.47,2025-09-18T16:30:01.243000+00:00,2025-09-18,16:30:01,expert-spx-alerts
call,SPX,6642.61,2025-09-18T16:30:05.357000+00:00,2025-09-18,16:30:05,expert-spx-alerts
call,OKLO,107.38,2025-09-18T16:30:09.311000+00:00,2025-09-18,16:30:09,asumasnam-alerts
call,DE,476.665,2025-09-18T16:30:14.338000+00:00,2025-09-18,16:30:14,pro-account-alerts
call,DE,476.665,2025-09-18T16:30:14.352000+00:00,2025-09-18,16:30:14,asumasnam-alerts
call,SPX,6646.23,2025-09-18T16:35:01.101000+00:00,2025-09-18,16:35:01,expert-spx-alerts
call,SPX,6647.41,2025-09-18T16:40:01.079000+00:00,2025-09-18,16:40:01,expert-spx-alerts
call,CAT,463.8,2025-09-18T16:40:06.835000+00:00,2025-09-18,16:40:06,asumasnam-alerts
call,SPX,6648.94,2025-09-18T16:50:01.160000+00:00,2025-09-18,16:50:01,expert-spx-alerts
call,OKLO,108.54,2025-09-18T16:50:02.080000+00:00,2025-09-18,16:50:02,asumasnam-alerts
call,CAT,465.16,2025-09-18T16:50:02.949000+00:00,2025-09-18,16:50:02,asumasnam-alerts
exit,DE,475.17,2025-09-18T16:55:46.459000+00:00,2025-09-18,16:55:46,pro-account-alerts
exit,CVX,158.46,2025-09-18T17:00:00.860000+00:00,2025-09-18,17:00:00,asumasnam-alerts
call,OKLO,109.85,2025-09-18T17:00:12.437000+00:00,2025-09-18,17:00:12,asumasnam-alerts
exit,ULTA,535.44,2025-09-18T17:00:12.926000+00:00,2025-09-18,17:00:12,asumasnam-alerts
call,NDX,24533.7847,2025-09-18T17:05:03.232000+00:00,2025-09-18,17:05:03,expert-spx-alerts
exit,SPY,663.72,2025-09-18T17:20:00.483000+00:00,2025-09-18,17:20:00,expert-spx-alerts
exit,OKLO,109.0,2025-09-18T17:20:03.105000+00:00,2025-09-18,17:20:03,asumasnam-alerts
exit,SPX,6646.06,2025-09-18T17:20:03.520000+00:00,2025-09-18,17:20:03,expert-spx-alerts
call,NDX,24537.5478,2025-09-18T17:20:04.507000+00:00,2025-09-18,17:20:04,expert-spx-alerts
call,LMT,472.64,2025-09-18T17:21:01.232000+00:00,2025-09-18,17:21:01,asumasnam-alerts
exit,NDX,24528.8873,2025-09-18T17:35:03.434000+00:00,2025-09-18,17:35:03,expert-spx-alerts
exit,APP,623.84,2025-09-18T17:45:04.437000+00:00,2025-09-18,17:45:04,pro-account-alerts
call,CAT,466.23,2025-09-18T17:45:42.524000+00:00,2025-09-18,17:45:42,asumasnam-alerts
call,COIN,347.89,2025-09-18T17:50:01.256000+00:00,2025-09-18,17:50:01,pro-account-alerts
call,COIN,349.59,2025-09-18T18:00:02.500000+00:00,2025-09-18,18:00:02,pro-account-alerts
exit,AMZN,232.15,2025-09-18T18:00:10.736000+00:00,2025-09-18,18:00:10,asumasnam-alerts
exit,CAT,464.63,2025-09-18T18:00:25.643000+00:00,2025-09-18,18:00:25,asumasnam-alerts
exit,ULTA,535.18,2025-09-18T18:01:00.341000+00:00,2025-09-18,18:01:00,asumasnam-alerts
exit,DE,475.15,2025-09-18T18:05:05.243000+00:00,2025-09-18,18:05:05,pro-account-alerts
call,OKLO,109.66,2025-09-18T18:05:05.994000+00:00,2025-09-18,18:05:05,asumasnam-alerts
exit,OKLO,109.11,2025-09-18T18:10:02.652000+00:00,2025-09-18,18:10:02,asumasnam-alerts
call,LMT,473.67,2025-09-18T18:15:08.763000+00:00,2025-09-18,18:15:08,asumasnam-alerts
exit,GE,296.29,2025-09-18T18:15:17.149000+00:00,2025-09-18,18:15:17,asumasnam-alerts
exit,SPX,6636.28,2025-09-18T18:20:00.508000+00:00,2025-09-18,18:20:00,expert-spx-alerts
exit,SPY,662.75,2025-09-18T18:20:01.554000+00:00,2025-09-18,18:20:01,expert-spx-alerts
call,NDX,24500.5184,2025-09-18T18:25:02.525000+00:00,2025-09-18,18:25:02,expert-spx-alerts
call,COIN,351.76,2025-09-18T18:30:09.312000+00:00,2025-09-18,18:30:09,pro-account-alerts
exit,LLY,760.0,2025-09-18T18:40:01.074000+00:00,2025-09-18,18:40:01,pro-account-alerts
exit,LMT,472.54,2025-09-18T18:45:06.004000+00:00,2025-09-18,18:45:06,asumasnam-alerts
exit,COIN,348.8,2025-09-18T18:45:06.679000+00:00,2025-09-18,18:45:06,pro-account-alerts
exit,NDX,24478.4009,2025-09-18T19:00:06.184000+00:00,2025-09-18,19:00:06,expert-spx-alerts
call,ULTA,534.31,2025-09-18T19:05:30.427000+00:00,2025-09-18,19:05:30,asumasnam-alerts
exit,AMZN,231.63,2025-09-18T19:25:00.602000+00:00,2025-09-18,19:25:00,asumasnam-alerts
exit,ULTA,533.36,2025-09-18T19:30:36.239000+00:00,2025-09-18,19:30:36,asumasnam-alerts
exit,GE,296.12,2025-09-18T19:35:03.745000+00:00,2025-09-18,19:35:03,asumasnam-alerts
exit,SPY,662.41,2025-09-18T19:40:00.465000+00:00,2025-09-18,19:40:00,expert-spx-alerts
exit,SPX,6632.41,2025-09-18T19:40:00.937000+00:00,2025-09-18,19:40:00,expert-spx-alerts
exit,NDX,24477.8664,2025-09-18T19:40:03.088000+00:00,2025-09-18,19:40:03,expert-spx-alerts
exit,DE,473.65,2025-09-18T19:45:11.893000+00:00,2025-09-18,19:45:11,pro-account-alerts
exit,CAT,465.67,2025-09-18T19:50:03.944000+00:00,2025-09-18,19:50:03,asumasnam-alerts
call,GE,297.38,2025-09-18T19:55:03.486000+00:00,2025-09-18,19:55:03,asumasnam-alerts
call,ULTA,535.32,2025-09-18T19:55:04.873000+00:00,2025-09-18,19:55:04,asumasnam-alerts
call,APP,621.86,2025-09-18T20:01:04.393000+00:00,2025-09-18,20:01:04,pro-account-alerts
exit,NDX,24450.9156,2025-09-18T20:16:00.378000+00:00,2025-09-18,20:16:00,expert-spx-alerts
exit,CVX,157.5,2025-09-19T13:35:01.851000+00:00,2025-09-19,13:35:01,asumasnam-alerts
call,APP,632.3,2025-09-19T13:35:02.893000+00:00,2025-09-19,13:35:02,pro-account-alerts
exit,TSM,264.77,2025-09-19T13:35:04.680000+00:00,2025-09-19,13:35:04,asumasnam-alerts
exit,ULTA,528.52,2025-09-19T13:35:16.535000+00:00,2025-09-19,13:35:16,asumasnam-alerts
call,ORCL,303.52,2025-09-19T13:40:03.300000+00:00,2025-09-19,13:40:03,asumasnam-alerts
call,OKLO,114.98,2025-09-19T13:40:04.858000+00:00,2025-09-19,13:40:04,asumasnam-alerts
exit,BRK,489.68,2025-09-19T13:40:05.088000+00:00,2025-09-19,13:40:05,pro-account-alerts
call,MSFT,512.43,2025-09-19T13:45:06.438000+00:00,2025-09-19,13:45:06,pro-account-alerts
exit,COST,949.88,2025-09-19T13:45:06.924000+00:00,2025-09-19,13:45:06,asumasnam-alerts
call,APP,635.99,2025-09-19T13:45:06.932000+00:00,2025-09-19,13:45:06,pro-account-alerts
call,OKLO,117.16,2025-09-19T13:50:01.480000+00:00,2025-09-19,13:50:01,asumasnam-alerts
call,SPX,6650.38,2025-09-19T13:50:02.918000+00:00,2025-09-19,13:50:02,expert-spx-alerts
call,MSFT,513.84,2025-09-19T13:50:05.070000+00:00,2025-09-19,13:50:05,pro-account-alerts
call,APP,638.705,2025-09-19T13:50:10.308000+00:00,2025-09-19,13:50:10,pro-account-alerts
call,OKLO,118.78,2025-09-19T13:55:00.472000+00:00,2025-09-19,13:55:00,asumasnam-alerts
call,SPX,6651.52,2025-09-19T13:55:01.445000+00:00,2025-09-19,13:55:01,expert-spx-alerts
call,GOOGL,253.59,2025-09-19T14:00:06.660000+00:00,2025-09-19,14:00:06,pro-account-alerts
call,NDX,24524.4151,2025-09-19T14:00:08.990000+00:00,2025-09-19,14:00:08,expert-spx-alerts
exit,GE,296.69,2025-09-19T14:00:11.663000+00:00,2025-09-19,14:00:11,asumasnam-alerts
call,OKLO,121.48,2025-09-19T14:05:01.280000+00:00,2025-09-19,14:05:01,asumasnam-alerts
call,NDX,24548.8125,2025-09-19T14:05:03.283000+00:00,2025-09-19,14:05:03,expert-spx-alerts
call,NDX,24560.7849,2025-09-19T14:10:03.878000+00:00,2025-09-19,14:10:03,expert-spx-alerts
exit,LMT,473.1,2025-09-19T14:10:04.230000+00:00,2025-09-19,14:10:04,asumasnam-alerts
exit,CAT,466.56,2025-09-19T14:10:30.941000+00:00,2025-09-19,14:10:30,asumasnam-alerts
call,COIN,348.28,2025-09-19T14:15:01.688000+00:00,2025-09-19,14:15:01,pro-account-alerts
exit,MSFT,512.15,2025-09-19T14:20:01.181000+00:00,2025-09-19,14:20:01,pro-account-alerts
exit,GOOGL,252.86,2025-09-19T14:20:01.737000+00:00,2025-09-19,14:20:01,pro-account-alerts
call,OKLO,123.88,2025-09-19T14:25:00.749000+00:00,2025-09-19,14:25:00,asumasnam-alerts
exit,CAT,466.175,2025-09-19T14:30:09.316000+00:00,2025-09-19,14:30:09,asumasnam-alerts
exit,APP,627.65,2025-09-19T14:30:10.559000+00:00,2025-09-19,14:30:10,pro-account-alerts
call,AMD,159.78,2025-09-19T14:40:02.118000+00:00,2025-09-19,14:40:02,asumasnam-alerts
exit,AMZN,233.17,2025-09-19T14:40:04.009000+00:00,2025-09-19,14:40:04,asumasnam-alerts
exit,SPY,661.35,2025-09-19T14:45:01.307000+00:00,2025-09-19,14:45:01,expert-spx-alerts
exit,SPX,6639.98,2025-09-19T14:45:07.825000+00:00,2025-09-19,14:45:07,expert-spx-alerts
exit,COIN,344.34,2025-09-19T14:50:03.740000+00:00,2025-09-19,14:50:03,pro-account-alerts
exit,NDX,24509.222,2025-09-19T15:00:07.266000+00:00,2025-09-19,15:00:07,expert-spx-alerts
call,OKLO,126.285,2025-09-19T15:00:11.444000+00:00,2025-09-19,15:00:11,asumasnam-alerts
exit,ORCL,300.16,2025-09-19T15:05:01.142000+00:00,2025-09-19,15:05:01,asumasnam-alerts
exit,OKLO,122.87,2025-09-19T15:05:03.197000+00:00,2025-09-19,15:05:03,asumasnam-alerts
exit,DE,473.02,2025-09-19T15:10:04.141000+00:00,2025-09-19,15:10:04,pro-account-alerts
exit,GOOGL,252.04,2025-09-19T15:40:02.861000+00:00,2025-09-19,15:40:02,pro-account-alerts
call,OKLO,127.89,2025-09-19T16:05:00.802000+00:00,2025-09-19,16:05:00,asumasnam-alerts
call,SPX,6646.26,2025-09-19T16:05:01.410000+00:00,2025-09-19,16:05:01,expert-spx-alerts
call,GOOGL,253.62,2025-09-19T16:05:04.154000+00:00,2025-09-19,16:05:04,pro-account-alerts
call,NDX,24520.7779,2025-09-19T16:10:03.067000+00:00,2025-09-19,16:10:03,expert-spx-alerts
call,SPX,6648.69,2025-09-19T16:15:01.255000+00:00,2025-09-19,16:15:01,expert-spx-alerts
call,OKLO,128.94,2025-09-19T16:15:01.675000+00:00,2025-09-19,16:15:01,asumasnam-alerts
call,NDX,24528.3703,2025-09-19T16:15:04.393000+00:00,2025-09-19,16:15:04,expert-spx-alerts
exit,LLY,757.11,2025-09-19T16:15:15.261000+00:00,2025-09-19,16:15:15,pro-account-alerts
call,SPY,662.39,2025-09-19T16:20:00.631000+00:00,2025-09-19,16:20:00,expert-spx-alerts
call,SPX,6649.93,2025-09-19T16:20:00.748000+00:00,2025-09-19,16:20:00,expert-spx-alerts
call,COST,952.52,2025-09-19T16:20:02.240000+00:00,2025-09-19,16:20:02,asumasnam-alerts
call,NDX,24548.6406,2025-09-19T16:20:03.193000+00:00,2025-09-19,16:20:03,expert-spx-alerts
call,AMZN,233.97,2025-09-19T16:20:03.803000+00:00,2025-09-19,16:20:03,asumasnam-alerts
call,SPX,6651.4,2025-09-19T16:25:01.078000+00:00,2025-09-19,16:25:01,expert-spx-alerts
call,NDX,24553.4038,2025-09-19T16:25:02.224000+00:00,2025-09-19,16:25:02,expert-spx-alerts
exit,OKLO,128.13,2025-09-19T16:30:04.169000+00:00,2025-09-19,16:30:04,asumasnam-alerts
